attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,74,S1G Beacon,2026-07-08T14:25:58.135425000Z,-34,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,75,S1G Beacon,2026-07-08T14:25:58.952847000Z,-34,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,78,S1G Beacon,2026-07-08T14:25:59.773875000Z,-34,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,79,S1G Beacon,2026-07-08T14:26:00.591306000Z,-34,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,91,S1G Beacon,2026-07-08T14:26:01.412326000Z,-30,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,92,S1G Beacon,2026-07-08T14:26:02.229751000Z,-30,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,94,S1G Beacon,2026-07-08T14:26:03.050779000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,95,S1G Beacon,2026-07-08T14:26:03.868206000Z,-31,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,96,S1G Beacon,2026-07-08T14:26:04.689234000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,110,S1G Beacon,2026-07-08T14:26:06.327674000Z,-32,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,111,S1G Beacon,2026-07-08T14:26:07.145106000Z,-33,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,112,S1G Beacon,2026-07-08T14:26:07.966133000Z,-32,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,114,S1G Beacon,2026-07-08T14:26:08.783548000Z,-33,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,115,S1G Beacon,2026-07-08T14:26:09.604589000Z,-32,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,116,S1G Beacon,2026-07-08T14:26:10.422008000Z,-33,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,127,S1G Beacon,2026-07-08T14:26:11.243032000Z,-34,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,129,S1G Beacon,2026-07-08T14:26:12.060453000Z,-30,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,130,S1G Beacon,2026-07-08T14:26:12.881481000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,131,S1G Beacon,2026-07-08T14:26:13.698901000Z,-33,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,133,S1G Beacon,2026-07-08T14:26:14.519932000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,134,S1G Beacon,2026-07-08T14:26:15.337355000Z,-31,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,146,S1G Beacon,2026-07-08T14:26:16.158386000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,147,S1G Beacon,2026-07-08T14:26:16.975805000Z,-34,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,150,S1G Beacon,2026-07-08T14:26:17.796843000Z,-30,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,159,S1G Beacon,2026-07-08T14:26:18.614265000Z,-30,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,164,S1G Beacon,2026-07-08T14:26:19.435294000Z,-29,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,165,S1G Beacon,2026-07-08T14:26:20.252728000Z,-28,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,178,S1G Beacon,2026-07-08T14:26:21.073749000Z,-29,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,179,S1G Beacon,2026-07-08T14:26:21.891179000Z,-30,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,180,S1G Beacon,2026-07-08T14:26:22.712200000Z,-32,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,182,S1G Beacon,2026-07-08T14:26:23.529621000Z,-37,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,183,S1G Beacon,2026-07-08T14:26:24.350653000Z,-37,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,184,S1G Beacon,2026-07-08T14:26:25.168079000Z,-35,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,192,S1G Beacon,2026-07-08T14:26:25.989104000Z,-41,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,198,S1G Beacon,2026-07-08T14:26:26.806524000Z,-32,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,199,S1G Beacon,2026-07-08T14:26:27.627564000Z,-30,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,200,S1G Beacon,2026-07-08T14:26:28.444972000Z,-36,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,201,S1G Beacon,2026-07-08T14:26:29.266008000Z,-31,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,203,S1G Beacon,2026-07-08T14:26:30.083412000Z,-39,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,211,S1G Beacon,2026-07-08T14:26:30.904443000Z,-28,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,216,S1G Beacon,2026-07-08T14:26:31.721867000Z,-30,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,219,S1G Beacon,2026-07-08T14:26:33.360326000Z,-33,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,220,S1G Beacon,2026-07-08T14:26:34.181364000Z,-29,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,221,S1G Beacon,2026-07-08T14:26:34.998776000Z,-31,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
,223,S1G Beacon,2026-07-08T14:26:35.819788000Z,-37,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
